"","ID.x","Site.ID","Original.Genus","Original.Species","ACCEPTED.GENUS","ACCEPTED.SPECIES","SPECIES.ID","SAMPLE.ID","ID.y","Average.LA..m2.","SLA..m2.kg.","LMA..kg.m2.","LDMC..mg.g.","Cmass..g.kg.","Nmass..g.kg.","Pmass..g.kg.","Kmass..g.kg.","Narea..g.m2.","Parea..g.m2.","Karea..g.m2.","d13C.12C","d15N.14N","Site.Name","Latitude","Longitude","Elevation","Collection.month","Collection.year","Source","Sampling.strategy","References","Site.ID.1","Lat_grid","Lon_grid","Temp.Jan..C.","Temp.Feb...C.","Temp.Mar...C.","Temp.April...C.","Temp.May...C.","Temp.June...C.","Temp.July...C.","Temp.Aug...C.","Temp.Sept...C.","Temp.Oct...C.","Temp.Nov...C.","Temp.Dec...C.","Prec.Jan..mm.","Prec.Feb..mm.","Prec.Mar..mm.","Prec.Apr..mm.","Prec.May..mm.","Prec.June...mm.","Prec.July...mm.","Prec.Aug...mm.","Prec.Sept...mm.","Prec.Oct...mm.","Prec.Nov..mm.","Prec.Dec...mm.","Sun.Jan....","Sun.Feb....","Sun.Mar....","Sun.Apr....","Sun.May....","Sun.June....","Sun.July....","Sun.Aug....","Sun.Sep....","Sun.Oct....","Sun.Nov....","Sun.Dec....","MTCO...C.","MAT...C.","MI..unitless.","alpha..unitless.","GDD0..C.days.","mGDD0...C.","PAR0..mol.photon.m.2.","mPAR0..mol.photon.m.2.","Prec.Timing..month.from.Jan1st.","Prec.Seasonality..unitless.","MMP..mm.","MAP..mm."
"443",443,15,"Artemisia","frigida","Artemisia","frigida","SP142",443,417,5.336e-06,24.735963,0.040654271,291.0810701,508.836,21.97021162,1.343399698,19.47077226,0.888189056,0.054309577,0.787144299,-29.022,-1.35,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"444",444,15,"Artemisia","sacrorum","Artemisia","gmelinii","SP144",444,418,5.336e-06,18.30201961,0.054646133,429.9145299,543.286,24.32223143,1.403142099,18.80969796,1.328937022,0.076665971,1.027738925,-27.991,-2.826,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"445",445,15,"Artemisia","sacrorum var glauca","Artemisia","gmelinii","SP144",445,419,0.0001334,32.68601282,0.035575509,323.1746032,526.531,21.91831128,1.461956895,18.37953109,0.670571581,0.044727294,0.562305693,-27.155,-2.543,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"446",446,15,"Cleistogenes","squarrosa","Cleistogenes","squarrosa","SP338",446,420,6.003e-05,20.03108527,0.054038425,522.8937729,507.743,16.18361668,1.0823041,8.843852342,0.807925105,0.054031226,0.4415064,-14.06,-2.301,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"447",447,15,"Convolvulus","arvensis","Convolvulus","arvensis","SP356",447,421,1.334e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"448",448,15,"Hedysarum","fruticosum","Hedysarum","fruticosum","SP588",448,422,0.0002668,14.81054054,0.067906771,289.0157141,534.358,32.2577721,1.429363614,6.922347565,2.178028007,0.096509888,0.46739331,-26.631,0.272,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"449",449,15,"Heteropappus","altaicus","Heteropappus","altaicus","SP594",449,423,0.00021344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"450",450,15,"Leontopodium","leontopodioides","Leontopodium","leontopodioides","SP680",450,424,0.0002001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"451",451,15,"Lespedeza","davurica","Lespedeza","davurica","SP687",451,425,0.0001334,15.67710425,0.063948204,356.1171795,524.098,29.25014717,1.478603464,8.025655578,1.865787629,0.094316108,0.511934822,-27.124,-1.937,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"452",452,15,"Lathyrus","hedysaroides var subsericea","Lespedeza","juncea","SP689",452,427,0.0001334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"453",453,15,"Lespedeza","hedysaroides","Lespedeza","juncea","SP689",453,426,0.00070035,32.25698939,0.035576568,343.6075036,523.391,24.64249661,1.061943674,6.476721056,0.763942856,0.032921351,0.200785045,-26.411,-2.063,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"454",454,15,"Patrinia","rupestris","Patrinia","rupestris","SP850",454,428,0.003335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"455",455,15,"Pennisetum","flaccidum","Pennisetum","flaccidum","SP855",455,429,0.010672,24.79416418,0.040938236,288.4244746,437.992,26.09607166,2.331451374,25.63927329,1.052508625,0.094032263,1.034085001,-11.83,3.531,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"456",456,15,"Rhaponticum","uniflorum","Rhaponticum","uniflorum","SP994",456,430,1.334e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"457",457,15,"Salsola","collina","Salsola","collina","SP1048",457,431,8.3375e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"458",458,15,"Serratula","yamatsutana","Serratula","centauroides","SP1095",458,432,0.0008004,15.59867857,0.064625362,220.3462969,454.21,23.5544332,1.113164531,12.05399843,1.510027474,0.071362746,0.772757665,-27.511,-1.363,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"459",459,15,"Setaria","viridis","Setaria","viridis","SP1099",459,433,0.00023345,31.67536842,0.032184811,277.8465904,466.125,20.35767202,1.171771789,19.62053217,0.642697245,0.036993154,0.619425539,-12.892,-2.222,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"460",460,15,"Stipa","krylovii","Stipa","krylovii","SP1149",460,434,0.000150075,21.67581967,0.04639854,533.6017177,550.668,15.94988129,0.805724152,6.154022001,0.735837515,0.037171566,0.283911847,-25.552,-1.81,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"461",461,15,"Thalictrum","squarrosum","Thalictrum","squarrosum","SP1217",461,435,1.334e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"462",462,15,"Unidentified grass 1","","Unidentified grass 1","","SP1269",462,436,1.334e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS15",44.3873,120.5495333,448,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",15,44.385,120.545,-13.96,-10.51,-2.57,7.56,15.38,20.32,22.78,21.03,14.32,6.2,-4.22,-11.17,1.13,1.97,5.49,13.25,28.24,66.85,127.58,82.34,37.13,12.22,4.49,1.5,73.74,73.53,73.12,64.97,62.7,57.9,53.87,59.69,67.41,72.63,70.65,70.32,-13.96,5.43,0.478,0.569,3221.58,14.255,8128.28,35.966,6.539663,0.731269,31.849,382.19
"463",463,16,"Aristida","adscensionis","Aristida","adscensionis","SP133",463,437,3.335e-05,24.1703411,0.041675048,394.171415,492.48,14.23528324,1.210363631,10.95618693,0.588956655,0.050076398,0.453290538,-13.831,0.691,"NECTS16",44.21566667,120.3695333,372,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",16,44.215,120.365,-14.11,-10.46,-2.19,8.04,15.91,20.82,23.26,21.55,14.75,6.71,-3.94,-10.95,1.16,2.02,5.67,13.25,27.38,63.03,122.56,80.27,38.42,11.46,4.61,1.34,74.83,73.78,73.52,65.36,63.16,58.47,54.48,59.76,67.64,72.92,71.21,71.09,-14.11,5.783,0.456,0.546,3330.833,14.609,8216.518,36.037,6.556064,0.726402,30.931,371.17
"464",464,16,"Caragana","microphylla","Caragana","microphylla","SP266",464,438,0.000250125,14.15941463,0.072800534,394.6753247,477.42,34.30490994,1.508640087,20.62994333,2.422763288,0.106546784,1.456977133,-25.885,1.428,"NECTS16",44.21566667,120.3695333,372,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",16,44.215,120.365,-14.11,-10.46,-2.19,8.04,15.91,20.82,23.26,21.55,14.75,6.71,-3.94,-10.95,1.16,2.02,5.67,13.25,27.38,63.03,122.56,80.27,38.42,11.46,4.61,1.34,74.83,73.78,73.52,65.36,63.16,58.47,54.48,59.76,67.64,72.92,71.21,71.09,-14.11,5.783,0.456,0.546,3330.833,14.609,8216.518,36.037,6.556064,0.726402,30.931,371.17
"465",465,16,"Chenopodium","acuminatum","Chenopodium","acuminatum","SP314",465,439,0.0001334,32.14704082,0.031594312,109.5241587,313.257,39.09456507,1.200909197,9.593190923,1.216117069,0.037356757,0.298415987,-28.191,5.815,"NECTS16",44.21566667,120.3695333,372,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",16,44.215,120.365,-14.11,-10.46,-2.19,8.04,15.91,20.82,23.26,21.55,14.75,6.71,-3.94,-10.95,1.16,2.02,5.67,13.25,27.38,63.03,122.56,80.27,38.42,11.46,4.61,1.34,74.83,73.78,73.52,65.36,63.16,58.47,54.48,59.76,67.64,72.92,71.21,71.09,-14.11,5.783,0.456,0.546,3330.833,14.609,8216.518,36.037,6.556064,0.726402,30.931,371.17
"466",466,16,"Cleistogenes","squarrosa","Cleistogenes","squarrosa","SP338",466,440,NA,23.1605,0.045345918,349.8039216,479.74,13.57671346,1.623009294,15.49727141,0.586201224,0.070076609,0.66912508,-14.138,0.25,"NECTS16",44.21566667,120.3695333,372,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",16,44.215,120.365,-14.11,-10.46,-2.19,8.04,15.91,20.82,23.26,21.55,14.75,6.71,-3.94,-10.95,1.16,2.02,5.67,13.25,27.38,63.03,122.56,80.27,38.42,11.46,4.61,1.34,74.83,73.78,73.52,65.36,63.16,58.47,54.48,59.76,67.64,72.92,71.21,71.09,-14.11,5.783,0.456,0.546,3330.833,14.609,8216.518,36.037,6.556064,0.726402,30.931,371.17
"467",467,16,"Cuscuta","chinensis","Cuscuta","chinensis","SP390",467,441,0.00021344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS16",44.21566667,120.3695333,372,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",16,44.215,120.365,-14.11,-10.46,-2.19,8.04,15.91,20.82,23.26,21.55,14.75,6.71,-3.94,-10.95,1.16,2.02,5.67,13.25,27.38,63.03,122.56,80.27,38.42,11.46,4.61,1.34,74.83,73.78,73.52,65.36,63.16,58.47,54.48,59.76,67.64,72.92,71.21,71.09,-14.11,5.783,0.456,0.546,3330.833,14.609,8216.518,36.037,6.556064,0.726402,30.931,371.17
"468",468,16,"Chenopodium","aristatum","Dysphania","aristata","SP454",468,442,0.005336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS16",44.21566667,120.3695333,372,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",16,44.215,120.365,-14.11,-10.46,-2.19,8.04,15.91,20.82,23.26,21.55,14.75,6.71,-3.94,-10.95,1.16,2.02,5.67,13.25,27.38,63.03,122.56,80.27,38.42,11.46,4.61,1.34,74.83,73.78,73.52,65.36,63.16,58.47,54.48,59.76,67.64,72.92,71.21,71.09,-14.11,5.783,0.456,0.546,3330.833,14.609,8216.518,36.037,6.556064,0.726402,30.931,371.17
"469",469,16,"Echinops","gmelinii","Echinops","gmelinii","SP456",469,443,4.002e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS16",44.21566667,120.3695333,372,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",16,44.215,120.365,-14.11,-10.46,-2.19,8.04,15.91,20.82,23.26,21.55,14.75,6.71,-3.94,-10.95,1.16,2.02,5.67,13.25,27.38,63.03,122.56,80.27,38.42,11.46,4.61,1.34,74.83,73.78,73.52,65.36,63.16,58.47,54.48,59.76,67.64,72.92,71.21,71.09,-14.11,5.783,0.456,0.546,3330.833,14.609,8216.518,36.037,6.556064,0.726402,30.931,371.17
"470",470,16,"Eragrostis","cilianensis","Eragrostis","cilianensis","SP482",470,444,5.336e-05,23.53072581,0.042593869,306.8055556,500.329,26.04484532,2.127233039,102.534387,1.106844112,0.090402355,4.357468096,-13.389,1.014,"NECTS16",44.21566667,120.3695333,372,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",16,44.215,120.365,-14.11,-10.46,-2.19,8.04,15.91,20.82,23.26,21.55,14.75,6.71,-3.94,-10.95,1.16,2.02,5.67,13.25,27.38,63.03,122.56,80.27,38.42,11.46,4.61,1.34,74.83,73.78,73.52,65.36,63.16,58.47,54.48,59.76,67.64,72.92,71.21,71.09,-14.11,5.783,0.456,0.546,3330.833,14.609,8216.518,36.037,6.556064,0.726402,30.931,371.17
"471",471,16,"Euphorbia","humifusa var pilosa","Euphorbia","humifusa","SP498",471,445,3.335e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS16",44.21566667,120.3695333,372,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",16,44.215,120.365,-14.11,-10.46,-2.19,8.04,15.91,20.82,23.26,21.55,14.75,6.71,-3.94,-10.95,1.16,2.02,5.67,13.25,27.38,63.03,122.56,80.27,38.42,11.46,4.61,1.34,74.83,73.78,73.52,65.36,63.16,58.47,54.48,59.76,67.64,72.92,71.21,71.09,-14.11,5.783,0.456,0.546,3330.833,14.609,8216.518,36.037,6.556064,0.726402,30.931,371.17
"472",472,16,"Ferula","bungeana","Ferula","bungeana","SP513",472,446,2.668e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS16",44.21566667,120.3695333,372,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",16,44.215,120.365,-14.11,-10.46,-2.19,8.04,15.91,20.82,23.26,21.55,14.75,6.71,-3.94,-10.95,1.16,2.02,5.67,13.25,27.38,63.03,122.56,80.27,38.42,11.46,4.61,1.34,74.83,73.78,73.52,65.36,63.16,58.47,54.48,59.76,67.64,72.92,71.21,71.09,-14.11,5.783,0.456,0.546,3330.833,14.609,8216.518,36.037,6.556064,0.726402,30.931,371.17
"473",473,16,"Medicago","lupulina","Medicago","lupulina","SP777",473,447,0.0008004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS16",44.21566667,120.3695333,372,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",16,44.215,120.365,-14.11,-10.46,-2.19,8.04,15.91,20.82,23.26,21.55,14.75,6.71,-3.94,-10.95,1.16,2.02,5.67,13.25,27.38,63.03,122.56,80.27,38.42,11.46,4.61,1.34,74.83,73.78,73.52,65.36,63.16,58.47,54.48,59.76,67.64,72.92,71.21,71.09,-14.11,5.783,0.456,0.546,3330.833,14.609,8216.518,36.037,6.556064,0.726402,30.931,371.17
"474",474,16,"Pennisetum","flaccidum","Pennisetum","flaccidum","SP855",474,448,2.668e-05,16.35244369,0.062335233,440.1186869,480.447,12.93695457,1.440478,5.456678492,0.7911328,0.088089464,0.33369193,-13.536,1.34,"NECTS16",44.21566667,120.3695333,372,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",16,44.215,120.365,-14.11,-10.46,-2.19,8.04,15.91,20.82,23.26,21.55,14.75,6.71,-3.94,-10.95,1.16,2.02,5.67,13.25,27.38,63.03,122.56,80.27,38.42,11.46,4.61,1.34,74.83,73.78,73.52,65.36,63.16,58.47,54.48,59.76,67.64,72.92,71.21,71.09,-14.11,5.783,0.456,0.546,3330.833,14.609,8216.518,36.037,6.556064,0.726402,30.931,371.17
"475",475,16,"Salix","gordejevii","Salix","gordejevii","SP1044",475,449,0.0001334,13.9703049,0.072007214,520.7777778,525.22,20.87667617,1.862847528,13.64894009,1.494360812,0.133343369,0.976996579,-27.929,3.016,"NECTS16",44.21566667,120.3695333,372,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",16,44.215,120.365,-14.11,-10.46,-2.19,8.04,15.91,20.82,23.26,21.55,14.75,6.71,-3.94,-10.95,1.16,2.02,5.67,13.25,27.38,63.03,122.56,80.27,38.42,11.46,4.61,1.34,74.83,73.78,73.52,65.36,63.16,58.47,54.48,59.76,67.64,72.92,71.21,71.09,-14.11,5.783,0.456,0.546,3330.833,14.609,8216.518,36.037,6.556064,0.726402,30.931,371.17
"476",476,16,"Salsola","ruthenica","Salsola","kali subsp. ruthenica","SP1049",476,450,0.0001334,16.46108333,0.061075727,179.8573975,376.936,27.0525893,1.707959343,32.28860078,1.643427031,0.103757408,1.961511289,-27.588,4.373,"NECTS16",44.21566667,120.3695333,372,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",16,44.215,120.365,-14.11,-10.46,-2.19,8.04,15.91,20.82,23.26,21.55,14.75,6.71,-3.94,-10.95,1.16,2.02,5.67,13.25,27.38,63.03,122.56,80.27,38.42,11.46,4.61,1.34,74.83,73.78,73.52,65.36,63.16,58.47,54.48,59.76,67.64,72.92,71.21,71.09,-14.11,5.783,0.456,0.546,3330.833,14.609,8216.518,36.037,6.556064,0.726402,30.931,371.17
"477",477,16,"Setaria","viridis","Setaria","viridis","SP1099",477,451,5.0025e-05,31.33570809,0.032168535,249.4635799,475.828,28.99144047,1.509841601,8.061041108,0.925188618,0.048182782,0.257247773,-13.386,1.97,"NECTS16",44.21566667,120.3695333,372,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",16,44.215,120.365,-14.11,-10.46,-2.19,8.04,15.91,20.82,23.26,21.55,14.75,6.71,-3.94,-10.95,1.16,2.02,5.67,13.25,27.38,63.03,122.56,80.27,38.42,11.46,4.61,1.34,74.83,73.78,73.52,65.36,63.16,58.47,54.48,59.76,67.64,72.92,71.21,71.09,-14.11,5.783,0.456,0.546,3330.833,14.609,8216.518,36.037,6.556064,0.726402,30.931,371.17
